phone_number,attempted,attempts,disposition,support_smith,environment_thermometer
4108772978,TRUE,2,1,1,5
4109100822,TRUE,1,1,1,10
4101703271,TRUE,1,0,NA,NA
4101154055,TRUE,1,1,0,1
4106614082,TRUE,1,1,0,5
4101094718,TRUE,1,1,0,5
4104929801,TRUE,1,1,0,5
4106540900,TRUE,2,1,0,NA
4108288786,TRUE,1,1,NA,7
4104630059,TRUE,1,1,1,4
4109315079,TRUE,1,1,NA,5
4103614160,TRUE,1,1,1,10
4101711742,TRUE,1,1,1,5
4104014113,TRUE,2,1,1,2
4106462797,TRUE,1,0,NA,NA
4106892376,TRUE,1,1,1,5
4100726873,TRUE,1,1,1,4
4107223693,TRUE,1,1,1,6
4109820789,TRUE,2,1,NA,7
4104431896,TRUE,1,1,0,7
4103851166,TRUE,1,1,0,5
4101312955,TRUE,1,1,NA,6
4107083023,TRUE,1,1,1,7
4104062717,TRUE,1,1,0,7
4103522046,TRUE,1,1,0,2
4105585349,TRUE,1,1,0,<NA>
4101229653,TRUE,2,1,0,10
4104574732,TRUE,1,1,0,6
4107956233,TRUE,2,1,1,2
4105562258,TRUE,1,0,NA,NA
4108690408,TRUE,1,1,1,7
4100768925,TRUE,2,1,NA,5
4104481078,TRUE,1,0,NA,NA
4104692885,TRUE,2,1,0,NA
4108560007,TRUE,1,1,1,5
4106939116,TRUE,1,1,1,5
4105212174,TRUE,1,1,0,10
4107052674,TRUE,1,0,NA,NA
4108061299,TRUE,1,1,0,5
4104919413,TRUE,1,0,NA,NA
4103653290,TRUE,1,1,0,7
4101826207,TRUE,1,1,0,3
4107493588,TRUE,2,0,NA,NA
4107730341,TRUE,1,1,0,8
4104762711,TRUE,2,0,NA,NA
4103732223,TRUE,1,1,0,6
4107163888,TRUE,1,1,1,6
4101059111,TRUE,2,0,NA,NA
4109485841,TRUE,1,1,0,8
4109633394,TRUE,1,0,NA,NA
4107845334,TRUE,1,0,NA,NA
4107432340,TRUE,1,1,1,9
4105095360,TRUE,1,1,1,7
4101455021,TRUE,1,0,NA,NA
4101490959,TRUE,1,1,0,9
4109482086,TRUE,1,1,1,10
4102687658,TRUE,1,1,1,10
4101408081,TRUE,1,0,NA,NA
4107416255,TRUE,1,1,1,7
4106238848,TRUE,1,1,0,3
4106774954,TRUE,1,1,NA,4
4104767768,TRUE,2,1,NA,9
4105648567,TRUE,1,0,NA,NA
4102945881,TRUE,2,1,0,4
4100039380,TRUE,1,1,0,NA
4107023706,TRUE,1,1,NA,7
4103817668,TRUE,1,0,NA,NA
4107922453,TRUE,1,1,1,5
4100923675,TRUE,1,1,1,4
4106861544,TRUE,1,0,NA,NA
4109134316,TRUE,2,0,NA,NA
4101598410,TRUE,1,1,1,8
4105908893,TRUE,1,1,1,5
4103232230,TRUE,1,0,NA,NA
4109051216,TRUE,1,1,1,9
4102689360,TRUE,2,1,NA,7
4106911181,TRUE,1,1,1,2
4109821178,TRUE,1,1,0,8
4107427168,TRUE,1,1,0,2
4104416262,TRUE,2,1,1,10
4102966211,TRUE,1,1,1,3
4105010957,TRUE,1,1,0,7
4105243563,TRUE,1,0,NA,NA
4105630821,TRUE,2,0,NA,NA
4104899294,TRUE,1,0,NA,NA
4107951377,TRUE,1,0,NA,NA
4104566982,TRUE,1,0,NA,NA
4107242183,TRUE,2,1,NA,4
4101308992,TRUE,1,1,1,10
4103008969,TRUE,1,1,1,4
4104838133,TRUE,2,1,1,9
4100000710,TRUE,1,1,1,7
4105432557,TRUE,1,1,1,7
4100628290,TRUE,1,1,0,6
4109410235,TRUE,1,1,1,9
4100001650,TRUE,2,1,0,5
4106364784,TRUE,2,1,0,7
4103156779,TRUE,2,1,1,4
4101611667,TRUE,1,0,NA,NA
4109069888,TRUE,1,1,0,5
4108588968,TRUE,1,1,1,1
4101599522,TRUE,1,1,1,6
4102072458,TRUE,1,0,NA,NA
4108843782,TRUE,1,1,0,5
4104455499,TRUE,1,0,NA,NA
4104228791,TRUE,1,1,1,7
4109803585,TRUE,2,0,NA,NA
4100225813,TRUE,1,0,NA,NA
4108351506,TRUE,2,1,1,5
4107918635,TRUE,2,1,0,7
4107251613,TRUE,1,1,0,8
4107520954,TRUE,1,1,0,8
4103625567,TRUE,1,1,0,9
4102013622,TRUE,1,1,0,7
4107608457,TRUE,1,1,0,6
4108427582,TRUE,1,1,NA,4
4104667988,TRUE,1,1,1,NA
4109560888,TRUE,1,1,1,5
4104451763,TRUE,1,1,1,6
4109266123,TRUE,2,1,NA,3
4103739519,TRUE,2,0,NA,NA
4107412078,TRUE,2,1,0,9
4105560004,TRUE,2,0,NA,NA
4103440594,TRUE,1,0,NA,NA
4107889788,TRUE,1,1,1,9
4109847342,TRUE,1,1,1,4
4106753726,TRUE,1,1,NA,8
4105683429,TRUE,2,0,NA,NA
4106605779,TRUE,1,1,1,7
4107242955,TRUE,2,1,0,8
4102051997,TRUE,1,0,NA,NA
4100802775,TRUE,1,1,1,6
4107021027,TRUE,2,0,NA,NA
4106986007,TRUE,1,1,1,7
4103660047,TRUE,1,1,0,3
4109157353,TRUE,1,1,1,4
4105086413,TRUE,1,1,NA,10
4105037834,TRUE,1,1,1,4
4102942582,TRUE,1,0,NA,NA
4103449014,TRUE,1,0,NA,NA
4102987396,TRUE,1,1,1,6
4105516183,TRUE,2,0,NA,NA
4103901886,TRUE,1,1,0,7
4105134492,TRUE,1,1,NA,9
4105942172,TRUE,1,0,NA,NA
4101173782,TRUE,1,1,1,9
4109606084,TRUE,1,1,1,4
4104971131,TRUE,1,1,0,3
4106549860,TRUE,1,1,1,9
4102634987,TRUE,2,1,0,10
4103866278,TRUE,1,1,1,5
4103398776,TRUE,1,1,0,3
4100218881,TRUE,1,1,1,9
4105929864,TRUE,1,1,0,3
4100938137,TRUE,1,1,0,6
4106899756,TRUE,1,1,1,9
4108460106,TRUE,1,0,NA,NA
4101122977,TRUE,1,1,1,6
4104957973,TRUE,1,1,1,9
4103984423,TRUE,1,1,1,9
4109282451,TRUE,1,1,1,6
4108851285,TRUE,1,1,1,8
4106634310,TRUE,1,1,1,8
4108667664,TRUE,1,1,1,4
4103543175,TRUE,1,1,NA,8
4108978334,TRUE,1,1,1,5
4101004031,TRUE,1,0,NA,NA
4100273162,TRUE,1,1,0,5
4101740657,TRUE,1,1,0,7
4103309264,TRUE,2,1,1,5
4109092075,TRUE,1,1,1,8
4109259907,TRUE,1,1,1,5
4102860524,TRUE,1,0,NA,NA
4100533521,TRUE,1,1,NA,6
4109112282,TRUE,1,0,NA,NA
4106482436,TRUE,2,0,NA,NA
4100124065,TRUE,2,1,1,5
4108998497,TRUE,1,0,NA,NA
4109985257,TRUE,1,0,NA,NA
4108175814,TRUE,1,1,1,6
4106877630,TRUE,2,1,1,7
4109606746,TRUE,1,1,1,10
4102486940,TRUE,1,1,1,3
4100704221,TRUE,1,0,NA,NA
4102098225,TRUE,2,1,1,5
4105583701,TRUE,1,1,1,8
4102135144,TRUE,1,1,1,5
4101768998,TRUE,1,1,1,4
4108012408,TRUE,1,1,1,6
4106117229,TRUE,1,0,NA,NA
4108168970,TRUE,2,1,NA,8
4103404969,TRUE,1,1,0,5
4101440578,TRUE,2,1,0,8
4106101891,TRUE,1,1,0,10
4108698683,TRUE,1,1,NA,3
4106821307,TRUE,2,1,0,3
4103052246,TRUE,1,1,1,7
4106375040,TRUE,1,1,0,8
4108584986,TRUE,1,1,0,NA
4100575303,TRUE,1,0,NA,NA
4101704135,TRUE,2,1,0,7
4104216045,TRUE,1,1,1,5
4102508854,TRUE,1,1,0,9
4100760720,TRUE,2,1,0,5
4101997719,TRUE,1,1,1,NA
4107385256,TRUE,1,1,1,9
4104006869,TRUE,2,1,0,5
4102590051,TRUE,1,0,NA,NA
4104619922,TRUE,2,1,1,9
4106008372,TRUE,1,1,0,9
4108874378,TRUE,2,1,0,2
4104603034,TRUE,1,1,NA,8
4109090034,TRUE,1,0,NA,NA
4108982589,TRUE,1,1,0,5
4103848432,TRUE,1,1,1,7
4106384258,TRUE,2,1,1,2
4107115203,TRUE,1,1,1,4
4108205822,TRUE,1,1,0,7
4106990830,TRUE,1,1,1,2
4109200128,TRUE,2,1,1,2
4102237694,TRUE,1,0,NA,NA
4102040679,TRUE,1,1,1,3
4102818963,TRUE,1,0,NA,NA
4102705959,TRUE,1,1,0,5
4103650416,TRUE,1,1,0,4
4102255603,TRUE,1,1,1,4
4103635936,TRUE,1,1,1,9
4107637555,TRUE,1,1,1,5
4105528930,TRUE,1,1,1,7
4103763154,TRUE,2,0,NA,NA
4107736580,TRUE,1,1,0,7
4101599383,TRUE,1,1,NA,8
4106440683,TRUE,1,1,1,6
4109684054,TRUE,1,0,NA,NA
4104999270,TRUE,2,0,NA,NA
4106392448,TRUE,1,1,0,7
4100850702,TRUE,1,1,1,5
4104647459,TRUE,2,1,0,5
4101753036,TRUE,1,0,NA,NA
4109169729,TRUE,1,1,1,NA
4105594187,TRUE,1,1,1,7
4102450059,TRUE,1,1,0,4
4105693381,TRUE,1,0,NA,NA
4107533963,TRUE,2,1,0,NA
4105477381,TRUE,1,1,NA,4
4109441850,TRUE,1,1,1,4
4108032713,TRUE,1,1,0,7
4102222395,TRUE,1,1,1,2
4107234826,TRUE,1,1,0,4
4101392790,TRUE,1,1,1,6
4101450306,TRUE,1,0,NA,NA
4100439298,TRUE,1,1,1,10
4105212278,TRUE,1,1,0,2
4101386569,TRUE,1,0,NA,NA
4109812544,TRUE,1,1,1,7
4105748955,TRUE,1,1,NA,4
4109622767,TRUE,2,1,0,4
4101779263,TRUE,1,1,1,6
4101846937,TRUE,1,0,NA,NA
4103794503,TRUE,1,0,NA,NA
4106934267,TRUE,2,1,1,5
4106863165,TRUE,1,0,NA,NA
4104283643,TRUE,1,1,1,7
4108900372,TRUE,1,1,1,4
4102883436,TRUE,2,1,0,7
4105013855,TRUE,1,1,0,4
4107314537,TRUE,1,1,1,7
4109292391,TRUE,1,0,NA,NA
4100266030,TRUE,1,0,NA,NA
4100152743,TRUE,1,1,1,7
4100582746,TRUE,1,0,NA,NA
4109560072,TRUE,1,0,NA,NA
4103315762,TRUE,1,1,1,4
4102180069,TRUE,1,1,0,9
4109093457,TRUE,1,0,NA,NA
4108919314,TRUE,1,0,NA,NA
4106591981,TRUE,1,1,1,7
4109172287,TRUE,1,1,1,3
4100945998,TRUE,1,1,1,8
4107747694,TRUE,1,0,NA,NA
4109292572,TRUE,1,0,NA,NA
4104633640,TRUE,1,1,0,4
4109551539,TRUE,1,1,NA,5
4104546900,TRUE,1,1,0,4
4106338297,TRUE,1,0,NA,NA
4108966825,TRUE,1,1,0,4
4108514938,TRUE,2,0,NA,NA
4108045724,TRUE,1,1,1,5
4101075823,TRUE,1,1,1,6
4100829662,TRUE,1,1,0,9
4103974766,TRUE,1,1,1,1
4103215772,TRUE,2,1,1,9
4106400271,TRUE,2,0,NA,NA
4101222605,TRUE,1,0,NA,NA
4102377544,TRUE,1,1,1,10
4107530256,TRUE,1,1,0,5
4104887475,TRUE,2,1,0,9
4106439045,TRUE,2,1,1,5
4100848570,TRUE,1,1,NA,10
4105628469,TRUE,1,1,0,2
4105854426,TRUE,1,1,1,5
4105559432,TRUE,1,1,0,8
4108570203,TRUE,1,0,NA,NA
4101935496,TRUE,1,1,0,8
4100018043,TRUE,1,0,NA,NA
4109932353,TRUE,1,0,NA,NA
4100425639,TRUE,2,0,NA,NA
4109873239,TRUE,2,1,1,10
4105329255,TRUE,1,0,NA,NA
4105991194,TRUE,1,0,NA,NA
4108599482,TRUE,1,0,NA,NA
4104627405,TRUE,1,0,NA,NA
4109459489,TRUE,1,1,NA,4
4108252630,TRUE,1,1,1,6
4108575561,TRUE,1,0,NA,NA
4100839357,TRUE,2,1,0,9
4109930417,TRUE,2,1,1,7
4102704960,TRUE,1,0,NA,NA
4102396270,TRUE,2,1,1,7
4103988528,TRUE,1,1,1,6
4109775045,TRUE,1,1,0,5
4103513788,TRUE,1,1,0,1
4109079454,TRUE,1,1,1,6
4106978917,TRUE,1,1,0,5
4106493649,TRUE,1,0,NA,NA
4107843792,TRUE,1,1,NA,9
4109365585,TRUE,2,1,1,4
4107888761,TRUE,1,1,0,5
4109538438,TRUE,1,1,1,5
4102370524,TRUE,1,1,1,4
4107798048,TRUE,1,1,1,4
4103460256,TRUE,1,1,1,7
4101405866,TRUE,2,1,0,5
4108766968,TRUE,1,1,0,1
4104887747,TRUE,1,1,0,6
4109531364,TRUE,1,0,NA,NA
4101015749,TRUE,1,0,NA,NA
4109484923,TRUE,1,1,0,10
4105479219,TRUE,1,1,1,6
4107438856,TRUE,1,0,NA,NA
4103595812,TRUE,2,0,NA,NA
4105985620,TRUE,1,1,1,6
4108005721,TRUE,1,1,0,10
4107094403,TRUE,1,0,NA,NA
4101546274,TRUE,1,0,NA,NA
4100145898,TRUE,1,1,1,5
4102335998,TRUE,1,1,1,4
4106320152,TRUE,1,1,1,4
4107162180,TRUE,1,1,1,6
4107262259,TRUE,1,1,0,9
4104806327,TRUE,1,0,NA,NA
4107938109,TRUE,2,1,0,5
4109530047,TRUE,2,1,1,5
4105123099,TRUE,1,1,0,7
4104950717,TRUE,1,1,1,8
4105251773,TRUE,1,1,1,9
4104958938,TRUE,1,0,NA,NA
4106033579,TRUE,1,1,0,10
4100641353,TRUE,1,0,NA,NA
4102442774,TRUE,1,1,0,4
4102022411,TRUE,1,1,0,6
4103790245,TRUE,1,0,NA,NA
4103049440,TRUE,1,1,1,7
4106295689,TRUE,1,1,1,2
4108146285,TRUE,1,1,1,9
4106017724,TRUE,1,1,NA,10
4104184758,TRUE,1,1,NA,4
4105243740,TRUE,1,1,0,6
4103712935,TRUE,1,0,NA,NA
4100002837,TRUE,1,1,1,9
4101140635,TRUE,1,1,1,4
4101931047,TRUE,1,0,NA,NA
4106023262,TRUE,1,1,0,7
4100386715,TRUE,1,0,NA,NA
4105984901,TRUE,1,1,0,6
4102807309,TRUE,1,1,1,7
4100895865,TRUE,1,1,NA,5
4109440837,TRUE,1,0,NA,NA
4100755635,TRUE,1,1,0,9
4107692694,TRUE,2,1,1,6
4101199448,TRUE,1,1,NA,7
4109116813,TRUE,2,1,1,8
4104510530,TRUE,1,0,NA,NA
4102443881,TRUE,1,1,1,7
4104583954,TRUE,1,1,1,9
4106266048,TRUE,1,1,0,10
4101629598,TRUE,2,1,1,1
4107959719,TRUE,1,0,NA,NA
4105920615,TRUE,1,1,1,7
4105133948,TRUE,1,1,1,9
4101696796,TRUE,2,1,NA,6
4108231353,TRUE,1,1,0,4
4107328783,TRUE,2,0,NA,NA
4100235615,TRUE,2,1,0,2
4101567177,TRUE,2,1,1,6
4105648928,TRUE,1,0,NA,NA
4102473127,TRUE,1,1,NA,10
4106206154,TRUE,1,1,1,5
4106785323,TRUE,1,1,1,4
4100672482,TRUE,1,1,0,6
4101278780,TRUE,2,1,1,8
4100848412,TRUE,1,0,NA,NA
4100471268,TRUE,1,1,1,4
4105343029,TRUE,1,1,1,7
4103864662,TRUE,1,1,1,<NA>
4102782233,TRUE,1,1,1,9
4103304630,TRUE,1,1,1,9
4103862453,TRUE,1,1,1,10
4101479143,TRUE,1,1,1,4
4101378969,TRUE,1,1,0,6
4109466221,TRUE,1,1,1,8
4100881086,TRUE,1,1,1,3
4106657918,TRUE,1,1,0,5
4101238244,TRUE,1,1,1,9
4108338151,TRUE,1,0,NA,NA
4107445153,TRUE,1,0,NA,NA
4102288000,TRUE,1,1,0,NA
4103520542,TRUE,1,1,1,4
4107407790,TRUE,2,1,1,5
4106535591,TRUE,1,0,NA,NA
4102819679,TRUE,1,0,NA,NA
4100115412,TRUE,1,0,NA,NA
4101147307,TRUE,1,1,1,5
4100852302,TRUE,1,1,NA,9
4100618320,TRUE,2,0,NA,NA
4101353627,TRUE,1,0,NA,NA
4101224162,TRUE,1,1,1,7
4100508020,TRUE,1,0,NA,NA
4108330273,TRUE,1,1,1,9
4103345023,TRUE,1,1,1,5
4107584551,TRUE,2,0,NA,NA
4107343587,TRUE,1,1,1,4
4104598790,TRUE,2,0,NA,NA
4101859482,TRUE,2,0,NA,NA
4106213365,TRUE,2,0,NA,NA
4100406778,TRUE,1,1,1,8
4103567766,TRUE,2,1,1,5
4100780065,TRUE,2,1,1,7
4105627981,TRUE,1,1,1,2
4101056186,TRUE,2,1,1,6
4106717745,TRUE,1,0,NA,NA
4102461160,TRUE,1,1,0,7
4105627286,TRUE,1,1,1,5
4102371266,TRUE,2,1,NA,2
4107465289,TRUE,1,1,NA,5
4102252327,TRUE,1,1,1,6
4108024091,TRUE,1,1,0,3
4108772172,TRUE,1,1,1,8
4108397418,TRUE,1,0,NA,NA
4102948660,TRUE,1,1,0,5
4102869709,TRUE,2,0,NA,NA
4100041330,TRUE,1,1,1,10
4105333295,TRUE,2,0,NA,NA
4101372570,TRUE,1,1,0,7
4109032452,TRUE,2,1,1,7
4108329694,TRUE,2,0,NA,NA
4109932216,TRUE,1,1,0,8
4105106848,TRUE,1,1,1,5
4102348497,TRUE,2,0,NA,NA
4105035235,TRUE,2,1,1,9
4100682445,TRUE,1,1,NA,1
4103581686,TRUE,1,1,1,7
4107897973,TRUE,1,1,NA,8
4103627743,TRUE,1,1,1,6
4101433663,TRUE,1,0,NA,NA
4108853206,TRUE,1,1,1,6
4102530085,TRUE,1,1,1,2
4101651685,TRUE,1,0,NA,NA
4109236592,TRUE,1,0,NA,NA
4107376149,TRUE,1,1,1,7
4100159046,TRUE,2,1,NA,6
4105139153,TRUE,1,1,1,5
4109695848,TRUE,2,0,NA,NA
4102242622,TRUE,1,0,NA,NA
4101489303,TRUE,2,1,1,4
4109739728,TRUE,1,1,1,6
4107274033,TRUE,1,1,1,9
4106499476,TRUE,1,0,NA,NA
4109481725,TRUE,1,1,0,9
4109018033,TRUE,2,1,0,4
4108639740,TRUE,1,0,NA,NA
4107648996,TRUE,1,1,1,3
4108269639,TRUE,1,0,NA,NA
4102033595,TRUE,1,1,1,7
4108685934,TRUE,2,1,1,7
4107077233,TRUE,1,0,NA,NA
4101202705,TRUE,2,1,1,7
4101372160,TRUE,2,1,0,7
4100603699,TRUE,1,1,1,7
4104990760,TRUE,1,1,1,6
4109972082,TRUE,1,0,NA,NA
4101020405,TRUE,2,0,NA,NA
4105350596,TRUE,1,0,NA,NA
4107562212,TRUE,2,0,NA,NA
4106023247,TRUE,1,1,0,2
4100454197,TRUE,1,1,1,6
4100112868,TRUE,1,0,NA,NA
4103485446,TRUE,1,0,NA,NA
4101955408,TRUE,2,0,NA,NA
4106233278,TRUE,1,1,1,3
4103636979,TRUE,1,1,1,8
4102238341,TRUE,1,1,0,8
4108943810,TRUE,2,1,0,6
4104050918,TRUE,1,1,1,6
4102244651,TRUE,1,1,NA,5
4100279906,TRUE,1,0,NA,NA
4109243821,TRUE,1,1,0,4
4109979283,TRUE,1,1,0,4
4108743631,TRUE,1,1,NA,5
4108278512,TRUE,1,1,1,7
4109367399,TRUE,1,0,NA,NA
4100613862,TRUE,2,0,NA,NA
4106500031,TRUE,1,1,1,7
4104919981,TRUE,1,1,1,8
4109817868,TRUE,1,1,1,5
4107691351,TRUE,1,1,1,4
4101597184,TRUE,1,1,1,NA
4104462125,TRUE,1,1,0,8
4102593743,TRUE,1,0,NA,NA
4109285995,TRUE,1,1,1,6
4107267024,TRUE,1,1,0,8
4107552154,TRUE,1,1,1,6
4106216280,TRUE,1,0,NA,NA
4100083663,TRUE,2,1,1,5
4107970452,TRUE,1,1,NA,9
4107531709,TRUE,1,1,1,7
4102049791,TRUE,1,1,1,NA
4109255191,TRUE,1,0,NA,NA
4106437210,TRUE,1,0,NA,NA
4108038230,TRUE,2,1,0,6
4106091716,TRUE,2,1,1,9
4102096725,TRUE,1,0,NA,NA
4105148324,TRUE,1,0,NA,NA
4104107884,TRUE,1,1,1,4
4101909882,TRUE,2,0,NA,NA
4102740014,TRUE,1,1,1,1
4106379038,TRUE,1,1,1,6
4103219082,TRUE,1,1,0,2
4100771943,TRUE,1,1,NA,2
4109550760,TRUE,1,1,0,8
4105761002,TRUE,1,1,1,7
4105831007,TRUE,2,1,1,4
4108445284,TRUE,1,1,NA,6
4106859856,TRUE,1,1,0,NA
4109100220,TRUE,1,1,1,5
4102576844,TRUE,1,0,NA,NA
4108252033,TRUE,1,0,NA,NA
4109963772,TRUE,1,1,1,1
4106746537,TRUE,1,1,1,7
4100850257,TRUE,1,1,1,8
4108723776,TRUE,2,1,1,6
4100319107,TRUE,1,1,0,6
4105713875,TRUE,1,0,NA,NA
4102928669,TRUE,1,1,1,4
4103484262,TRUE,2,1,1,3
4108944113,TRUE,1,0,NA,NA
4100799624,TRUE,1,1,1,7
4107840226,TRUE,1,1,0,1
4102267452,TRUE,1,1,1,10
4107136450,TRUE,1,0,NA,NA
4109095097,TRUE,1,1,0,7
4109153325,TRUE,2,1,0,2
4109547897,TRUE,2,1,0,NA
4104099257,TRUE,1,1,1,8
4105355941,TRUE,1,0,NA,NA
4103813517,TRUE,1,1,NA,7
4103126087,TRUE,1,1,1,6
4106171870,TRUE,2,0,NA,NA
4103171693,TRUE,1,0,NA,NA
4100405975,TRUE,1,1,0,7
4105966588,TRUE,1,1,1,4
4102015737,TRUE,2,0,NA,NA
4106344286,TRUE,1,0,NA,NA
4105951470,TRUE,1,0,NA,NA
4102856021,TRUE,2,1,0,10
4102478902,TRUE,1,1,NA,8
4101227109,TRUE,2,1,0,10
4108721443,TRUE,2,1,1,7
4106079083,TRUE,1,1,0,5
4100462307,TRUE,1,1,1,7
4101106615,TRUE,2,1,1,4
4104492082,TRUE,1,1,1,10
4104433941,TRUE,1,1,0,4
4105936149,TRUE,1,1,0,5
4104817902,TRUE,2,1,1,10
4106028006,TRUE,1,0,NA,NA
4100909398,TRUE,1,1,1,5
4103079022,TRUE,1,0,NA,NA
4105763257,TRUE,1,1,1,2
4102099192,TRUE,2,1,1,2
4109391500,TRUE,1,1,0,7
4109324950,TRUE,2,1,1,7
4107367463,TRUE,1,1,1,7
4106119754,TRUE,1,1,1,6
4104601784,TRUE,2,1,NA,5
4106530166,TRUE,1,1,1,7
4106328294,TRUE,1,1,1,7
4103108652,TRUE,2,1,1,7
4106420687,TRUE,1,1,0,NA
4108838823,TRUE,2,0,NA,NA
4105495692,TRUE,1,1,1,6
4103648345,TRUE,1,0,NA,NA
4107450880,TRUE,1,0,NA,NA
4109499294,TRUE,2,1,0,4
4109004024,TRUE,1,1,NA,6
4107717476,TRUE,1,0,NA,NA
4102147520,TRUE,1,0,NA,NA
4105391362,TRUE,1,1,0,4
4108783287,TRUE,1,1,0,7
4106416121,TRUE,1,0,NA,NA
4108668451,TRUE,2,1,0,5
4106520541,TRUE,1,1,1,8
4100283065,TRUE,2,1,1,9
4108970736,TRUE,1,1,1,4
4105099098,TRUE,2,1,1,5
4107683129,TRUE,1,1,1,1
4106779896,TRUE,1,1,1,5
4100180112,TRUE,1,1,1,5
4109211510,TRUE,1,1,1,5
4100342780,TRUE,1,0,NA,NA
4103820778,TRUE,1,0,NA,NA
4102909992,TRUE,1,1,1,8
4105796572,TRUE,1,1,1,8
4100603311,TRUE,1,1,1,7
4104354860,TRUE,1,0,NA,NA
4101830299,TRUE,2,1,0,2
4105602014,TRUE,1,1,0,6
4107771544,TRUE,1,1,1,6
4100915749,TRUE,1,1,1,9
4106729903,TRUE,1,1,0,5
4105247500,TRUE,2,1,0,7
4107320469,TRUE,1,1,0,1
4101869293,TRUE,1,1,1,6
4104842376,TRUE,2,1,0,4
4106420781,TRUE,1,1,1,3
4102376654,TRUE,1,1,NA,10
4100393679,TRUE,1,0,NA,NA
4105446035,TRUE,1,1,1,5
4107271854,TRUE,1,1,0,3
4108929144,TRUE,1,1,0,1
4106342418,TRUE,1,1,1,7
4105046925,TRUE,1,0,NA,NA
4106104682,TRUE,2,0,NA,NA
4103723755,TRUE,2,0,NA,NA
4108997379,TRUE,1,1,NA,6
4108962569,TRUE,1,1,0,4
4100771750,TRUE,1,1,1,8
4105925563,TRUE,1,1,1,2
4104055143,TRUE,1,1,0,9
4102013255,TRUE,1,1,1,5
4100401185,TRUE,1,0,NA,NA
4106701500,TRUE,1,1,0,6
4106949961,TRUE,2,0,NA,NA
4101432953,TRUE,1,0,NA,NA
4108072770,TRUE,2,1,0,4
4108641190,TRUE,1,1,0,9
4103770881,TRUE,1,1,0,7
4109211054,TRUE,1,1,1,6
4101295823,TRUE,2,1,0,9
4101994139,TRUE,1,1,0,5
4106767004,TRUE,1,1,1,2
4100790864,TRUE,1,1,1,9
4105693046,TRUE,1,1,1,9
4104277204,TRUE,1,1,0,1
4102748940,TRUE,1,1,NA,6
4101442707,TRUE,2,1,0,8
4104961746,TRUE,2,1,0,9
4105921218,TRUE,1,1,NA,10
4106600994,TRUE,1,1,0,6
4105106543,TRUE,1,0,NA,NA
4102631863,TRUE,2,1,0,6
4104864878,TRUE,1,1,1,4
4101313918,TRUE,1,1,0,6
4109305629,TRUE,1,0,NA,NA
4107692958,TRUE,1,1,0,3
4107626204,TRUE,1,1,NA,5
4106553655,TRUE,1,1,1,5
4101859934,TRUE,1,1,1,10
4101019276,TRUE,2,1,0,6
4101467485,TRUE,1,1,1,7
4101230606,TRUE,1,1,0,7
4103975940,TRUE,1,0,NA,NA
4101819442,TRUE,1,1,1,7
4104877891,TRUE,1,1,0,5
4109289720,TRUE,2,1,NA,6
4105663800,TRUE,1,0,NA,NA
4102627923,TRUE,2,0,NA,NA
4101469746,TRUE,2,1,1,10
4102319955,TRUE,2,1,1,6
4105733655,TRUE,1,0,NA,NA
4106917286,TRUE,2,1,1,7
4104912945,TRUE,2,1,0,8
4109984624,TRUE,1,0,NA,NA
4101059167,TRUE,2,1,1,7
4108867718,TRUE,1,1,1,7
4100945780,TRUE,2,0,NA,NA
4103235220,TRUE,1,1,0,10
4101254262,TRUE,1,1,0,9
4107366930,TRUE,1,1,1,6
4107150309,TRUE,1,1,1,7
4106899451,TRUE,1,1,0,5
4106999287,TRUE,1,1,0,5
4106339638,TRUE,1,1,1,1
4107144652,TRUE,1,1,1,4
4100189513,TRUE,2,1,1,1
4105994419,TRUE,1,0,NA,NA
4103493243,TRUE,2,1,1,9
4107492080,TRUE,1,1,1,7
4106134005,TRUE,2,0,NA,NA
4109854863,TRUE,2,0,NA,NA
4103150079,TRUE,1,1,1,7
4103254767,TRUE,1,0,NA,NA
4103446477,TRUE,1,1,1,10
4106275678,TRUE,1,1,1,4
4106926013,TRUE,1,1,0,NA
4101523711,TRUE,1,1,1,7
4100014942,TRUE,1,1,1,6
4108676325,TRUE,1,1,1,4
4101473819,TRUE,1,1,1,9
4107344775,TRUE,1,1,1,4
4108611131,TRUE,1,1,0,2
4106957772,TRUE,2,1,NA,6
4101741072,TRUE,1,0,NA,NA
4101351100,TRUE,1,1,1,6
4108943099,TRUE,1,1,1,6
4100517952,TRUE,1,1,0,NA
4104700871,TRUE,2,1,1,9
4101997907,TRUE,2,1,1,2
4101795146,TRUE,2,1,1,1
4101996408,TRUE,1,0,NA,NA
4103964314,TRUE,2,0,NA,NA
4104704917,TRUE,1,0,NA,NA
4101091719,TRUE,2,0,NA,NA
4104057662,TRUE,1,1,1,5
4104134976,TRUE,1,1,0,6
4104584310,TRUE,1,0,NA,NA
4105223363,TRUE,1,1,NA,9
4107951744,TRUE,1,1,1,4
4106104065,TRUE,1,1,1,4
4105193660,TRUE,2,0,NA,NA
4108377486,TRUE,1,1,NA,5
4107777891,TRUE,2,1,1,6
4103951027,TRUE,2,1,1,4
4104557975,TRUE,1,1,1,6
4103864980,TRUE,1,0,NA,NA
4109851600,TRUE,1,1,1,2
4109435585,TRUE,1,1,0,5
4100031686,TRUE,1,1,1,4
4105881229,TRUE,1,1,1,10
